Date/Time , F_2_Z_4: Hazium Concentration
2016-05-31 20:35:00, 0.000
2016-05-31 20:40:00, 0.000
2016-05-31 20:45:00, 0.000
2016-05-31 20:50:00, 0.000
2016-05-31 20:55:00, 0.000
2016-05-31 21:00:00, 0.000
2016-05-31 21:05:00, 0.000
2016-05-31 21:10:00, 0.000
2016-05-31 21:15:00, 0.000
2016-05-31 21:20:00, 0.000
2016-05-31 21:25:00, 0.000
2016-05-31 21:30:00, 0.000
2016-05-31 21:35:00, 0.000
2016-05-31 21:40:00, 0.000
2016-05-31 21:45:00, 0.000
2016-05-31 21:50:00, 0.000
2016-05-31 21:55:00, 0.000
2016-05-31 22:00:00, 0.000
2016-05-31 22:05:00, 0.000
2016-05-31 22:10:00, 0.000
2016-05-31 22:15:00, 0.000
2016-05-31 22:20:00, 0.000
2016-05-31 22:25:00, 0.000
2016-05-31 22:30:00, 0.000
2016-05-31 22:35:00, 0.000
2016-05-31 22:40:00, 0.000
2016-05-31 22:45:00, 0.000
2016-05-31 22:50:00, 0.000
2016-05-31 22:55:00, 0.000
2016-05-31 23:00:00, 0.000
2016-05-31 23:05:00, 0.000
2016-05-31 23:10:00, 0.000
2016-05-31 23:15:00, 0.000
2016-05-31 23:20:00, 0.000
2016-05-31 23:25:00, 0.000
2016-05-31 23:30:00, 0.000
2016-05-31 23:35:00, 0.000
2016-05-31 23:40:00, 0.000
2016-05-31 23:45:00, 0.000
2016-05-31 23:50:00, 0.000
2016-05-31 23:55:00, 0.000
2016-06-01 00:00:00, 0.000
2016-06-01 00:05:00, 0.000
2016-06-01 00:10:00, 0.000
2016-06-01 00:15:00, 0.000
2016-06-01 00:20:00, 0.000
2016-06-01 00:25:00, 0.000
2016-06-01 00:30:00, 0.000
2016-06-01 00:35:00, 0.000
2016-06-01 00:40:00, 0.000
2016-06-01 00:45:00, 0.000
2016-06-01 00:50:00, 0.000
2016-06-01 00:55:00, 0.000
2016-06-01 01:00:00, 0.000
2016-06-01 01:05:00, 0.000
2016-06-01 01:10:00, 0.000
2016-06-01 01:15:00, 0.000
2016-06-01 01:20:00, 0.000
2016-06-01 01:25:00, 0.000
2016-06-01 01:30:00, 0.000
2016-06-01 01:35:00, 0.000
2016-06-01 01:40:00, 0.000
2016-06-01 01:45:00, 0.000
2016-06-01 01:50:00, 0.000
2016-06-01 01:55:00, 0.000
2016-06-01 02:00:00, 0.000
2016-06-01 02:05:00, 0.000
2016-06-01 02:10:00, 0.000
2016-06-01 02:15:00, 0.000
2016-06-01 02:20:00, 0.000
2016-06-01 02:25:00, 0.000
2016-06-01 02:30:00, 0.000
2016-06-01 02:35:00, 0.000
2016-06-01 02:40:00, 0.000
2016-06-01 02:45:00, 0.000
2016-06-01 02:50:00, 0.000
2016-06-01 02:55:00, 0.000
2016-06-01 03:00:00, 0.000
2016-06-01 03:05:00, 0.000
2016-06-01 03:10:00, 0.000
2016-06-01 03:15:00, 0.000
2016-06-01 03:20:00, 0.000
2016-06-01 03:25:00, 0.000
2016-06-01 03:30:00, 0.000
2016-06-01 03:35:00, 0.000
2016-06-01 03:40:00, 0.000
2016-06-01 03:45:00, 0.000
2016-06-01 03:50:00, 0.000
2016-06-01 03:55:00, 0.000
2016-06-01 04:00:00, 0.000
2016-06-01 04:05:00, 0.000
2016-06-01 04:10:00, 0.000
2016-06-01 04:15:00, 0.000
2016-06-01 04:20:00, 0.000
2016-06-01 04:25:00, 0.000
2016-06-01 04:30:00, 0.000
2016-06-01 04:35:00, 0.000
2016-06-01 04:40:00, 0.000
2016-06-01 04:45:00, 0.000
2016-06-01 04:50:00, 0.000
2016-06-01 04:55:00, 0.000
2016-06-01 05:00:00, 0.000
2016-06-01 05:05:00, 0.000
2016-06-01 05:10:00, 0.000
2016-06-01 05:15:00, 0.000
2016-06-01 05:20:00, 0.000
2016-06-01 05:25:00, 0.000
2016-06-01 05:30:00, 0.000
2016-06-01 05:35:00, 0.000
2016-06-01 05:40:00, 0.000
2016-06-01 05:45:00, 0.000
2016-06-01 05:50:00, 0.000
2016-06-01 05:55:00, 0.000
2016-06-01 06:00:00, 0.000
2016-06-01 06:05:00, 0.000
2016-06-01 06:10:00, 0.000
2016-06-01 06:15:00, 0.000
2016-06-01 06:20:00, 0.000
2016-06-01 06:25:00, 0.000
2016-06-01 06:30:00, 0.000
2016-06-01 06:35:00, 0.000
2016-06-01 06:40:00, 0.000
2016-06-01 06:45:00, 0.000
2016-06-01 06:50:00, 0.000
2016-06-01 06:55:00, 0.000
2016-06-01 07:00:00, 0.000
2016-06-01 07:05:00, 0.000
2016-06-01 07:10:00, 0.000
2016-06-01 07:15:00, 0.000
2016-06-01 07:20:00, 0.000
2016-06-01 07:25:00, 0.000
2016-06-01 07:30:00, 0.000
2016-06-01 07:35:00, 0.000
2016-06-01 07:40:00, 0.000
2016-06-01 07:45:00, 0.000
2016-06-01 07:50:00, 0.000
2016-06-01 07:55:00, 0.000
2016-06-01 08:00:00, 0.000
2016-06-01 08:05:00, 0.000
2016-06-01 08:10:00, 0.000
2016-06-01 08:15:00, 0.000
2016-06-01 08:20:00, 0.000
2016-06-01 08:25:00, 0.000
2016-06-01 08:30:00, 0.000
2016-06-01 08:35:00, 0.000
2016-06-01 08:40:00, 0.000
2016-06-01 08:45:00, 0.000
2016-06-01 08:50:00, 0.000
2016-06-01 08:55:00, 0.000
2016-06-01 09:00:00, 0.000
2016-06-01 09:05:00, 0.000
2016-06-01 09:10:00, 0.000
2016-06-01 09:15:00, 0.000
2016-06-01 09:20:00, 0.000
2016-06-01 09:25:00, 0.000
2016-06-01 09:30:00, 0.000
2016-06-01 09:35:00, 0.000
2016-06-01 09:40:00, 0.000
2016-06-01 09:45:00, 0.000
2016-06-01 09:50:00, 0.000
2016-06-01 09:55:00, 0.000
2016-06-01 10:00:00, 0.000
2016-06-01 10:05:00, 0.000
2016-06-01 10:10:00, 0.000
2016-06-01 10:15:00, 0.000
2016-06-01 10:20:00, 0.000
2016-06-01 10:25:00, 0.000
2016-06-01 10:30:00, 0.000
2016-06-01 10:35:00, 0.000
2016-06-01 10:40:00, 0.000
2016-06-01 10:45:00, 0.000
2016-06-01 10:50:00, 0.000
2016-06-01 10:55:00, 0.000
2016-06-01 11:00:00, 0.000
2016-06-01 11:05:00, 0.000
2016-06-01 11:10:00, 0.000
2016-06-01 11:15:00, 0.000
2016-06-01 11:20:00, 0.000
2016-06-01 11:25:00, 0.000
2016-06-01 11:30:00, 0.000
2016-06-01 11:35:00, 0.000
2016-06-01 11:40:00, 0.000
2016-06-01 11:45:00, 0.000
2016-06-01 11:50:00, 0.000
2016-06-01 11:55:00, 0.000
2016-06-01 12:00:00, 0.000
2016-06-01 12:05:00, 0.000
2016-06-01 12:10:00, 0.000
2016-06-01 12:15:00, 0.000
2016-06-01 12:20:00, 0.000
2016-06-01 12:25:00, 0.000
2016-06-01 12:30:00, 0.000
2016-06-01 12:35:00, 0.000
2016-06-01 12:40:00, 0.000
2016-06-01 12:45:00, 0.000
2016-06-01 12:50:00, 0.000
2016-06-01 12:55:00, 0.000
2016-06-01 13:00:00, 0.000
2016-06-01 13:05:00, 0.000
2016-06-01 13:10:00, 0.000
2016-06-01 13:15:00, 0.000
2016-06-01 13:20:00, 0.000
2016-06-01 13:25:00, 0.000
2016-06-01 13:30:00, 0.000
2016-06-01 13:35:00, 0.000
2016-06-01 13:40:00, 0.000
2016-06-01 13:45:00, 0.000
2016-06-01 13:50:00, 0.000
2016-06-01 13:55:00, 0.000
2016-06-01 14:00:00, 0.000
2016-06-01 14:05:00, 0.000
2016-06-01 14:10:00, 0.000
2016-06-01 14:15:00, 0.000
2016-06-01 14:20:00, 0.000
2016-06-01 14:25:00, 0.000
2016-06-01 14:30:00, 0.000
2016-06-01 14:35:00, 0.000
2016-06-01 14:40:00, 0.000
2016-06-01 14:45:00, 0.000
2016-06-01 14:50:00, 0.000
2016-06-01 14:55:00, 0.000
2016-06-01 15:00:00, 0.000
2016-06-01 15:05:00, 0.000
2016-06-01 15:10:00, 0.000
2016-06-01 15:15:00, 0.000
2016-06-01 15:20:00, 0.000
2016-06-01 15:25:00, 0.000
2016-06-01 15:30:00, 0.000
2016-06-01 15:35:00, 0.000
2016-06-01 15:40:00, 0.000
2016-06-01 15:45:00, 0.000
2016-06-01 15:50:00, 0.000
2016-06-01 15:55:00, 0.000
2016-06-01 16:00:00, 0.000
2016-06-01 16:05:00, 0.000
2016-06-01 16:10:00, 0.000
2016-06-01 16:15:00, 0.000
2016-06-01 16:20:00, 0.000
2016-06-01 16:25:00, 0.000
2016-06-01 16:30:00, 0.000
2016-06-01 16:35:00, 0.000
2016-06-01 16:40:00, 0.000
2016-06-01 16:45:00, 0.000
2016-06-01 16:50:00, 0.000
2016-06-01 16:55:00, 0.000
2016-06-01 17:00:00, 0.000
2016-06-01 17:05:00, 0.000
2016-06-01 17:10:00, 0.000
2016-06-01 17:15:00, 0.000
2016-06-01 17:20:00, 0.000
2016-06-01 17:25:00, 0.000
2016-06-01 17:30:00, 0.000
2016-06-01 17:35:00, 0.000
2016-06-01 17:40:00, 0.000
2016-06-01 17:45:00, 0.000
2016-06-01 17:50:00, 0.000
2016-06-01 17:55:00, 0.000
2016-06-01 18:00:00, 0.000
2016-06-01 18:05:00, 0.000
2016-06-01 18:10:00, 0.000
2016-06-01 18:15:00, 0.000
2016-06-01 18:20:00, 0.000
2016-06-01 18:25:00, 0.000
2016-06-01 18:30:00, 0.000
2016-06-01 18:35:00, 0.000
2016-06-01 18:40:00, 0.000
2016-06-01 18:45:00, 0.000
2016-06-01 18:50:00, 0.000
2016-06-01 18:55:00, 0.000
2016-06-01 19:00:00, 0.000
2016-06-01 19:05:00, 0.000
2016-06-01 19:10:00, 0.000
2016-06-01 19:15:00, 0.000
2016-06-01 19:20:00, 0.000
2016-06-01 19:25:00, 0.000
2016-06-01 19:30:00, 0.000
2016-06-01 19:35:00, 0.000
2016-06-01 19:40:00, 0.000
2016-06-01 19:45:00, 0.000
2016-06-01 19:50:00, 0.000
2016-06-01 19:55:00, 0.000
2016-06-01 20:00:00, 0.000
2016-06-01 20:05:00, 0.000
2016-06-01 20:10:00, 0.000
2016-06-01 20:15:00, 0.000
2016-06-01 20:20:00, 0.000
2016-06-01 20:25:00, 0.000
2016-06-01 20:30:00, 0.000
2016-06-01 20:35:00, 0.000
2016-06-01 20:40:00, 0.000
2016-06-01 20:45:00, 0.000
2016-06-01 20:50:00, 0.000
2016-06-01 20:55:00, 0.000
2016-06-01 21:00:00, 0.000
2016-06-01 21:05:00, 0.000
2016-06-01 21:10:00, 0.000
2016-06-01 21:15:00, 0.000
2016-06-01 21:20:00, 0.000
2016-06-01 21:25:00, 0.000
2016-06-01 21:30:00, 0.000
2016-06-01 21:35:00, 0.000
2016-06-01 21:40:00, 0.000
2016-06-01 21:45:00, 0.000
2016-06-01 21:50:00, 0.000
2016-06-01 21:55:00, 0.000
2016-06-01 22:00:00, 0.000
2016-06-01 22:05:00, 0.000
2016-06-01 22:10:00, 0.000
2016-06-01 22:15:00, 0.000
2016-06-01 22:20:00, 0.000
2016-06-01 22:25:00, 0.000
2016-06-01 22:30:00, 0.000
2016-06-01 22:35:00, 0.000
2016-06-01 22:40:00, 0.000
2016-06-01 22:45:00, 0.000
2016-06-01 22:50:00, 0.000
2016-06-01 22:55:00, 0.000
2016-06-01 23:00:00, 0.000
2016-06-01 23:05:00, 0.000
2016-06-01 23:10:00, 0.000
2016-06-01 23:15:00, 0.000
2016-06-01 23:20:00, 0.000
2016-06-01 23:25:00, 0.000
2016-06-01 23:30:00, 0.000
2016-06-01 23:35:00, 0.000
2016-06-01 23:40:00, 0.000
2016-06-01 23:45:00, 0.000
2016-06-01 23:50:00, 0.000
2016-06-01 23:55:00, 0.000
2016-06-02 00:00:00, 0.000
2016-06-02 00:05:00, 0.000
2016-06-02 00:10:00, 0.000
2016-06-02 00:15:00, 0.000
2016-06-02 00:20:00, 0.000
2016-06-02 00:25:00, 0.000
2016-06-02 00:30:00, 0.000
2016-06-02 00:35:00, 0.000
2016-06-02 00:40:00, 0.000
2016-06-02 00:45:00, 0.000
2016-06-02 00:50:00, 0.000
2016-06-02 00:55:00, 0.000
2016-06-02 01:00:00, 0.000
2016-06-02 01:05:00, 0.000
2016-06-02 01:10:00, 0.000
2016-06-02 01:15:00, 0.000
2016-06-02 01:20:00, 0.000
2016-06-02 01:25:00, 0.000
2016-06-02 01:30:00, 0.000
2016-06-02 01:35:00, 0.000
2016-06-02 01:40:00, 0.000
2016-06-02 01:45:00, 0.000
2016-06-02 01:50:00, 0.000
2016-06-02 01:55:00, 0.000
2016-06-02 02:00:00, 0.000
2016-06-02 02:05:00, 0.000
2016-06-02 02:10:00, 0.000
2016-06-02 02:15:00, 0.000
2016-06-02 02:20:00, 0.000
2016-06-02 02:25:00, 0.000
2016-06-02 02:30:00, 0.000
2016-06-02 02:35:00, 0.000
2016-06-02 02:40:00, 0.000
2016-06-02 02:45:00, 0.000
2016-06-02 02:50:00, 0.000
2016-06-02 02:55:00, 0.000
2016-06-02 03:00:00, 0.000
2016-06-02 03:05:00, 0.000
2016-06-02 03:10:00, 0.000
2016-06-02 03:15:00, 0.000
2016-06-02 03:20:00, 0.000
2016-06-02 03:25:00, 0.000
2016-06-02 03:30:00, 0.000
2016-06-02 03:35:00, 0.000
2016-06-02 03:40:00, 0.000
2016-06-02 03:45:00, 0.000
2016-06-02 03:50:00, 0.000
2016-06-02 03:55:00, 0.000
2016-06-02 04:00:00, 0.000
2016-06-02 04:05:00, 0.000
2016-06-02 04:10:00, 0.001
2016-06-02 04:15:00, 0.004
2016-06-02 04:20:00, 0.007
2016-06-02 04:25:00, 0.012
2016-06-02 04:30:00, 0.018
2016-06-02 04:35:00, 0.024
2016-06-02 04:40:00, 0.032
2016-06-02 04:45:00, 0.031
2016-06-02 04:50:00, 0.041
2016-06-02 04:55:00, 0.051
2016-06-02 05:00:00, 0.062
2016-06-02 05:05:00, 0.071
2016-06-02 05:10:00, 0.083
2016-06-02 05:15:00, 0.095
2016-06-02 05:20:00, 0.108
2016-06-02 05:25:00, 0.121
2016-06-02 05:30:00, 0.135
2016-06-02 05:35:00, 0.149
2016-06-02 05:40:00, 0.163
2016-06-02 05:45:00, 0.178
2016-06-02 05:50:00, 0.174
2016-06-02 05:55:00, 0.189
2016-06-02 06:00:00, 0.206
2016-06-02 06:05:00, 0.225
2016-06-02 06:10:00, 0.248
2016-06-02 06:15:00, 0.273
2016-06-02 06:20:00, 0.297
2016-06-02 06:25:00, 0.323
2016-06-02 06:30:00, 0.348
2016-06-02 06:35:00, 0.377
2016-06-02 06:40:00, 0.404
2016-06-02 06:45:00, 0.430
2016-06-02 06:50:00, 0.456
2016-06-02 06:55:00, 0.480
2016-06-02 07:00:00, 0.503
2016-06-02 07:05:00, 0.568
2016-06-02 07:10:00, 0.597
2016-06-02 07:15:00, 0.620
2016-06-02 07:20:00, 0.640
2016-06-02 07:25:00, 0.650
2016-06-02 07:30:00, 0.666
2016-06-02 07:35:00, 0.679
2016-06-02 07:40:00, 0.689
2016-06-02 07:45:00, 0.716
2016-06-02 07:50:00, 0.741
2016-06-02 07:55:00, 0.759
2016-06-02 08:00:00, 0.771
2016-06-02 08:05:00, 0.779
2016-06-02 08:10:00, 0.783
2016-06-02 08:15:00, 0.784
2016-06-02 08:20:00, 0.783
2016-06-02 08:25:00, 0.780
2016-06-02 08:30:00, 0.775
2016-06-02 08:35:00, 0.770
2016-06-02 08:40:00, 0.763
2016-06-02 08:45:00, 0.756
2016-06-02 08:50:00, 0.748
2016-06-02 08:55:00, 0.739
2016-06-02 09:00:00, 0.732
2016-06-02 09:05:00, 0.723
2016-06-02 09:10:00, 0.713
2016-06-02 09:15:00, 0.703
2016-06-02 09:20:00, 0.694
2016-06-02 09:25:00, 0.684
2016-06-02 09:30:00, 0.674
2016-06-02 09:35:00, 0.665
2016-06-02 09:40:00, 0.655
2016-06-02 09:45:00, 0.646
2016-06-02 09:50:00, 0.637
2016-06-02 09:55:00, 0.628
2016-06-02 10:00:00, 0.619
2016-06-02 10:05:00, 0.610
2016-06-02 10:10:00, 0.601
2016-06-02 10:15:00, 0.593
2016-06-02 10:20:00, 0.584
2016-06-02 10:25:00, 0.576
2016-06-02 10:30:00, 0.568
2016-06-02 10:35:00, 0.561
2016-06-02 10:40:00, 0.554
2016-06-02 10:45:00, 0.548
2016-06-02 10:50:00, 0.541
2016-06-02 10:55:00, 0.534
2016-06-02 11:00:00, 0.527
2016-06-02 11:05:00, 0.520
2016-06-02 11:10:00, 0.513
2016-06-02 11:15:00, 0.506
2016-06-02 11:20:00, 0.499
2016-06-02 11:25:00, 0.491
2016-06-02 11:30:00, 0.483
2016-06-02 11:35:00, 0.475
2016-06-02 11:40:00, 0.468
2016-06-02 11:45:00, 0.460
2016-06-02 11:50:00, 0.453
2016-06-02 11:55:00, 0.445
2016-06-02 12:00:00, 0.438
2016-06-02 12:05:00, 0.431
2016-06-02 12:10:00, 0.424
2016-06-02 12:15:00, 0.417
2016-06-02 12:20:00, 0.411
2016-06-02 12:25:00, 0.406
2016-06-02 12:30:00, 0.400
2016-06-02 12:35:00, 0.395
2016-06-02 12:40:00, 0.389
2016-06-02 12:45:00, 0.384
2016-06-02 12:50:00, 0.378
2016-06-02 12:55:00, 0.374
2016-06-02 13:00:00, 0.369
2016-06-02 13:05:00, 0.362
2016-06-02 13:10:00, 0.355
2016-06-02 13:15:00, 0.349
2016-06-02 13:20:00, 0.343
2016-06-02 13:25:00, 0.337
2016-06-02 13:30:00, 0.331
2016-06-02 13:35:00, 0.326
2016-06-02 13:40:00, 0.320
2016-06-02 13:45:00, 0.315
2016-06-02 13:50:00, 0.310
2016-06-02 13:55:00, 0.304
2016-06-02 14:00:00, 0.299
2016-06-02 14:05:00, 0.295
2016-06-02 14:10:00, 0.292
2016-06-02 14:15:00, 0.288
2016-06-02 14:20:00, 0.284
2016-06-02 14:25:00, 0.281
2016-06-02 14:30:00, 0.277
2016-06-02 14:35:00, 0.273
2016-06-02 14:40:00, 0.269
2016-06-02 14:45:00, 0.265
2016-06-02 14:50:00, 0.261
2016-06-02 14:55:00, 0.257
2016-06-02 15:00:00, 0.252
2016-06-02 15:05:00, 0.248
2016-06-02 15:10:00, 0.244
2016-06-02 15:15:00, 0.239
2016-06-02 15:20:00, 0.235
2016-06-02 15:25:00, 0.231
2016-06-02 15:30:00, 0.228
2016-06-02 15:35:00, 0.224
2016-06-02 15:40:00, 0.220
2016-06-02 15:45:00, 0.217
2016-06-02 15:50:00, 0.213
2016-06-02 15:55:00, 0.210
2016-06-02 16:00:00, 0.207
2016-06-02 16:05:00, 0.203
2016-06-02 16:10:00, 0.200
2016-06-02 16:15:00, 0.197
2016-06-02 16:20:00, 0.194
2016-06-02 16:25:00, 0.191
2016-06-02 16:30:00, 0.188
